Account,date,daily_pnl,n_trades,n_wins,win_rate,avg_trade_size_usd,total_volume_usd,longs,shorts,value,classification
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-05-02,1843.301845,327.0,126.0,0.3853211009174312,2347.8439143730884,767744.96,172.0,155.0,67,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-01-06,91.510419,25.0,9.0,0.36,513.3847999999999,12834.619999999999,9.0,16.0,70,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-01-08,167.08001700000003,34.0,4.0,0.11764705882352941,1432.7749999999999,48714.35,25.0,9.0,71,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-01-09,137.433093,12.0,5.0,0.4166666666666667,1029.9733333333334,12359.68,7.0,5.0,76,Extreme Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-01-12,1169.432253,123.0,55.0,0.44715447154471544,893.489918699187,109899.26,55.0,68.0,71,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-02-06,192.906947,93.0,34.0,0.3655913978494624,316.8226881720429,29464.50999999999,34.0,59.0,64,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-02-08,228.24770099999998,15.0,12.0,0.8,1984.472,29767.079999999998,0.0,15.0,66,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-02-12,254.15562,8.0,1.0,0.125,1667.92875,13343.43,1.0,7.0,70,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-03-06,562.8082079999999,70.0,44.0,0.6285714285714286,306.66942857142857,21466.86,44.0,26.0,75,Extreme Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-03-08,464.1897,1.0,1.0,1.0,4534.09,4534.09,1.0,0.0,81,Extreme Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-03-12,-158.695661,6.0,0.0,0.0,2708.735,16252.41,4.0,2.0,81,Extreme Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-04-06,52.211438,53.0,25.0,0.4716981132075472,457.4228301886793,24243.410000000003,25.0,28.0,75,Extreme Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-04-08,109.005815,17.0,3.0,0.17647058823529413,2129.0517647058823,36193.88,14.0,3.0,76,Extreme Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-06,56.055506,54.0,16.0,0.2962962962962963,469.4587037037037,25350.77,17.0,37.0,71,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-05-08,160.44369899999998,17.0,7.0,0.4117647058823529,2357.7947058823524,40082.509999999995,10.0,7.0,64,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-06-06,274.173187,234.0,100.0,0.42735042735042733,587.8536752136753,137557.76,102.0,132.0,78,Extreme Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-06,1573.244278,374.0,146.0,0.39037433155080214,832.9677272727274,311529.93000000005,128.0,246.0,26,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-06,129.138839,22.0,8.0,0.36363636363636365,2379.510454545455,52349.23000000001,14.0,8.0,17,Extreme Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-09-08,151.092375,69.0,17.0,0.2463768115942029,635.3107246376812,43836.44,18.0,51.0,29,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-09-11,102.90894,77.0,19.0,0.24675324675324675,563.4285714285714,43384.0,44.0,33.0,37,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-06,31.266804999999998,49.0,18.0,0.3673469387755102,460.97204081632657,22587.63,18.0,31.0,50,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-11,442.748384,164.0,45.0,0.27439024390243905,1361.297987804878,223252.87,45.0,119.0,32,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-06,51.081143000000004,27.0,9.0,0.3333333333333333,696.6096296296296,18808.46,18.0,9.0,70,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-11,4876.874304000001,172.0,79.0,0.45930232558139533,1907.2104069767445,328040.19000000006,83.0,89.0,76,Extreme Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-06,-21886.531493,217.0,21.0,0.0967741935483871,884.2718433179723,191886.99,78.0,139.0,72,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-11,1441.27965,91.0,22.0,0.24175824175824176,1631.5342857142857,148469.62,30.0,61.0,74,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-02,1579.9097579999998,60.0,29.0,0.48333333333333334,615.1539999999999,36909.23999999999,34.0,26.0,70,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-05,-200.94845999999995,19.0,0.0,0.0,309.6568421052631,5883.479999999999,14.0,5.0,72,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-01,45.08698499999999,77.0,10.0,0.12987012987012986,332.6585714285714,25614.71,11.0,66.0,68,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-02,1023.9347130000001,60.0,15.0,0.25,1069.4091666666666,64164.549999999996,58.0,2.0,60,Greed
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-01,909.1721379999999,177.0,32.0,0.1807909604519774,251.76581920903956,44562.55,37.0,140.0,20,Extreme Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-02,1474.6075839999999,138.0,67.0,0.4855072463768116,1645.344855072464,227057.59000000003,71.0,67.0,26,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-03,468.351978,68.0,23.0,0.3382352941176471,575.866911764706,39158.950000000004,32.0,36.0,33,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-04,0.0,6.0,0.0,0.0,666.2016666666667,3997.21,6.0,0.0,15,Extreme Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-01,30.818079,51.0,2.0,0.0392156862745098,182.9343137254902,9329.65,2.0,49.0,34,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-02,0.0,6.0,0.0,0.0,462.50499999999994,2775.0299999999997,0.0,6.0,44,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-03,54.2704,8.0,1.0,0.125,1117.82,8942.56,8.0,0.0,25,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-04,586.6233619999999,54.0,17.0,0.3148148148148148,483.5138888888888,26109.749999999996,36.0,18.0,28,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-05-01,151.429584,51.0,9.0,0.17647058823529413,209.45666666666665,10682.289999999999,9.0,42.0,53,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-05-02,554.257954,20.0,12.0,0.6,554.9604999999999,11099.21,12.0,8.0,67,Greed
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-02-02,12245.905049,169.0,75.0,0.4437869822485207,2370.67449704142,400643.99,94.0,75.0,60,Greed
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-02,923.4874430000001,18.0,18.0,1.0,1390.103888888889,25021.870000000003,0.0,18.0,70,Greed
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-01-05,1449.529436,288.0,101.0,0.3506944444444444,1130.8870833333333,325695.48,187.0,101.0,72,Greed
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-02,0.0,29.0,0.0,0.0,1210.4648275862069,35103.479999999996,29.0,0.0,60,Greed
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-02-03,625.512206,32.0,16.0,0.5,1691.2284375,54119.31,16.0,16.0,44,Fear
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-02,2161.6751200000003,15.0,6.0,0.4,8577.862,128667.92999999998,9.0,6.0,26,Fear
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-03,60.171373,176.0,15.0,0.08522727272727272,234.52426136363636,41276.27,160.0,16.0,33,Fear
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-02,4624.583773,731.0,138.0,0.18878248974008208,1221.8522845417237,893174.02,573.0,158.0,44,Fear
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-04-03,0.0,40.0,0.0,0.0,369.27675,14771.07,40.0,0.0,25,Fear
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-05-02,-6194.283149,368.0,45.0,0.12228260869565218,4161.94464673913,1531595.63,263.0,105.0,67,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-01-12,34709.852428,61.0,49.0,0.8032786885245902,856.4519672131146,52243.56999999999,12.0,49.0,71,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-03-08,0.0,16.0,0.0,0.0,9281.686875,148506.99,16.0,0.0,81,Extreme Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-03-12,0.0,34.0,0.0,0.0,2941.1758823529412,99999.98,34.0,0.0,81,Extreme Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-04-08,-14176.51042,10.0,0.0,0.0,13492.987,134929.87,8.0,2.0,76,Extreme Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-05-08,0.0,2.0,0.0,0.0,10053.805,20107.61,2.0,0.0,64,Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-07-08,0.0,1.0,0.0,0.0,500.0,500.0,1.0,0.0,28,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-07-11,3360.9281,95.0,48.0,0.5052631578947369,208.82052631578944,19837.949999999997,47.0,48.0,29,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-08,-40.712216999999995,4.0,0.0,0.0,114.82,459.28,0.0,4.0,20,Extreme Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-08-09,0.0,1.0,0.0,0.0,0.11,0.11,0.0,1.0,48,Neutral
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-09-08,0.0,2.0,0.0,0.0,250.0,500.0,2.0,0.0,29,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-09,-219.729659,2.0,0.0,0.0,890.27,1780.54,0.0,2.0,49,Neutral
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-10-12,0.0,8.0,0.0,0.0,13718.098750000001,109744.79000000001,8.0,0.0,49,Neutral
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-11-12,994.238977,15.0,15.0,1.0,165.0013333333333,2475.0199999999995,0.0,15.0,80,Extreme Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2024-12-12,2512.437585,4.0,4.0,1.0,1374.4125000000001,5497.650000000001,0.0,4.0,83,Extreme Greed
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-03-02,20.596691,1.0,1.0,1.0,999.91,999.91,0.0,1.0,26,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-01,556.803152,5.0,5.0,1.0,213.094,1065.47,0.0,5.0,34,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-02-12,0.0,44.0,0.0,0.0,1779.0295454545458,78277.30000000002,44.0,0.0,70,Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-03-12,20925.513222,145.0,105.0,0.7241379310344828,3898.738206896552,565317.04,40.0,105.0,81,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-04-12,0.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,79,Extreme Greed
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-03,0.0,21.0,0.0,0.0,7268.525238095238,152639.03,21.0,0.0,25,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-09-12,0.0,4.0,0.0,0.0,1968.8700000000001,7875.4800000000005,4.0,0.0,31,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-11-12,39.7705,1.0,1.0,1.0,7158.62,7158.62,0.0,1.0,80,Extreme Greed
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,15.24474,1.0,1.0,1.0,771.87,771.87,0.0,1.0,83,Extreme Greed
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-04,2020.0,8.0,1.0,0.125,42527.5,340220.0,7.0,1.0,15,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-05-12,0.0,9.0,0.0,0.0,5556.203333333334,50005.83,7.0,2.0,49,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,-129.53146,18.0,1.0,0.05555555555555555,14679.973888888888,264239.52999999997,10.0,8.0,65,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,0.0,6.0,0.0,0.0,334.69666666666666,2008.18,6.0,0.0,71,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,3863.351096,51.0,17.0,0.3333333333333333,5205.286274509804,265469.6,4.0,47.0,71,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,0.0,9.0,0.0,0.0,3896.047777777778,35064.43,9.0,0.0,71,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,783.9791160000001,17.0,8.0,0.47058823529411764,7138.1611764705885,121348.74,9.0,8.0,63,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,456.42347299999994,42.0,13.0,0.30952380952380953,11292.343571428572,474278.43,19.0,23.0,63,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,-1443.814567,7.0,0.0,0.0,420.5385714285714,2943.77,7.0,0.0,60,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,0.0,4.0,0.0,0.0,3749.9725,14999.89,4.0,0.0,60,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,2421.2531160000003,18.0,13.0,0.7222222222222222,1852.6372222222224,33347.47,13.0,5.0,62,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,554.12049,12.0,5.0,0.4166666666666667,5882.177500000001,70586.13,7.0,5.0,66,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-01,866.015507,67.0,28.0,0.417910447761194,5888.050149253732,394499.36000000004,32.0,35.0,80,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,223.30918699999995,56.0,6.0,0.10714285714285714,10782.5,603820.0,18.0,38.0,80,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,0.0,2.0,0.0,0.0,4999.83,9999.66,2.0,0.0,82,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-05,0.0,6.0,0.0,0.0,829.8083333333334,4978.85,0.0,6.0,90,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-07,0.0,8.0,0.0,0.0,9465.072499999998,75720.57999999999,8.0,0.0,82,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-08,0.0,6.0,0.0,0.0,4168.69,25012.14,6.0,0.0,81,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-01,-67.60364,5.0,0.0,0.0,19958.508,99792.54000000001,2.0,3.0,79,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,47.623894999999976,35.0,9.0,0.2571428571428571,5805.358,203187.53,19.0,16.0,79,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,1026.004099,13.0,13.0,1.0,290.5161538461538,3776.7099999999996,0.0,13.0,71,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,0.0,3.0,0.0,0.0,1666.47,4999.41,0.0,3.0,79,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-07,0.0,11.0,0.0,0.0,15958.708181818183,175545.79,11.0,0.0,78,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-08,0.0,27.0,0.0,0.0,5002.563703703702,135069.21999999997,26.0,1.0,76,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-09,1065.7851319999995,33.0,5.0,0.15151515151515152,2923.5148484848487,96475.99,30.0,3.0,80,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-10,0.0,1.0,0.0,0.0,0.34,0.34,0.0,1.0,78,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,274999.139393,44.0,44.0,1.0,6249.9852272727285,274999.35000000003,0.0,44.0,79,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-01,164.14156500000004,66.0,13.0,0.19696969696969696,25817.31303030303,1703942.66,31.0,35.0,54,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-02,-33.45419400000006,72.0,14.0,0.19444444444444445,10697.198055555556,770198.26,33.0,39.0,43,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,965.552216,8.0,8.0,1.0,3245.6349999999993,25965.079999999994,0.0,8.0,67,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,0.0,12.0,0.0,0.0,165.92916666666667,1991.15,12.0,0.0,68,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-08,-8394.889856,44.0,26.0,0.5909090909090909,3331.070909090909,146567.12,14.0,30.0,64,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,49999.876085,4.0,4.0,1.0,12499.98,49999.92,0.0,4.0,56,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-01,135.58166400000002,22.0,10.0,0.45454545454545453,13569.154545454547,298521.4,11.0,11.0,72,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-02,-215.615907,1088.0,179.0,0.1645220588235294,7396.280707720588,8047153.41,518.0,570.0,73,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,108.87217799999999,24.0,7.0,0.2916666666666667,103.75708333333334,2490.17,17.0,7.0,77,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-08,51.56325,80.0,5.0,0.0625,758.84225,60707.380000000005,75.0,5.0,72,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,-1104.8567650000002,38.0,0.0,0.0,106.74815789473685,4056.4300000000003,0.0,38.0,75,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,74999.848329,25.0,25.0,1.0,2999.9956,74999.89,0.0,25.0,72,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,-835.681235,97.0,9.0,0.09278350515463918,10812.887216494846,1048850.06,52.0,45.0,53,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,241.24212,15.0,2.0,0.13333333333333333,450.582,6758.73,7.0,8.0,51,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,227.320653,7.0,2.0,0.2857142857142857,1395.532857142857,9768.73,2.0,5.0,29,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,0.0,14.0,0.0,0.0,77.58071428571431,1086.1300000000003,14.0,0.0,26,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,61.428942,10.0,10.0,1.0,49.87499999999999,498.74999999999994,0.0,10.0,29,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,188.789255,21.0,10.0,0.47619047619047616,94.89190476190477,1992.73,11.0,10.0,28,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,74999.62263,5.0,3.0,0.6,15999.469999999998,79997.34999999999,0.0,5.0,25,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,-269.87443900000017,128.0,32.0,0.25,11894.159609375,1522452.43,40.0,88.0,52,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,770.7560239999999,10.0,4.0,0.4,2605.112,26051.120000000003,2.0,8.0,57,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,0.0,1.0,0.0,0.0,497.64,497.64,1.0,0.0,29,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,0.0,5.0,0.0,0.0,3168.014,15840.07,5.0,0.0,20,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,0.0,1.0,0.0,0.0,0.58,0.58,0.0,1.0,40,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,0.0,145.0,0.0,0.0,3572.0706206896552,517950.24,0.0,145.0,25,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-01,-826.3498630000001,70.0,18.0,0.2571428571428571,12429.313857142855,870051.9699999999,28.0,42.0,26,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-05,0.0,3.0,0.0,0.0,1658.5133333333333,4975.54,0.0,3.0,29,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,0.0,12.0,0.0,0.0,117.52166666666665,1410.2599999999998,12.0,0.0,22,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-07,648.9844120000001,15.0,15.0,1.0,182.43,2736.4500000000003,0.0,15.0,23,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-08,6783.078347,60.0,17.0,0.2833333333333333,5447.171666666667,326830.30000000005,31.0,29.0,29,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-09,0.0,2.0,0.0,0.0,2007.2150000000001,4014.4300000000003,2.0,0.0,26,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-01,-1517.0913420000002,193.0,41.0,0.21243523316062177,10660.515440414507,2057479.48,92.0,101.0,50,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-07,382.10788099999996,13.0,5.0,0.38461538461538464,1229.4692307692308,15983.1,0.0,13.0,50,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-08,0.0,87.0,0.0,0.0,130.32885057471262,11338.609999999999,87.0,0.0,49,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-09,0.0,1.0,0.0,0.0,766.74,766.74,1.0,0.0,49,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-01,-164.08950100000004,19.0,5.0,0.2631578947368421,13641.064736842105,259180.22999999998,11.0,8.0,75,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-02,983.4431759999999,34.0,7.0,0.20588235294117646,6244.465294117646,212311.81999999998,23.0,11.0,72,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-06,4269.550668,75.0,8.0,0.10666666666666667,1046.2399999999998,78467.99999999999,75.0,0.0,70,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-08,0.0,16.0,0.0,0.0,211.8975,3390.36,16.0,0.0,75,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-12,274998.942584,156.0,156.0,1.0,1762.8148717948718,274999.12,0.0,156.0,80,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-01,-1925.519024,7.0,0.0,0.0,28583.181428571428,200082.27,5.0,2.0,81,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-02,913.8817869999997,16.0,6.0,0.375,14202.98125,227247.7,11.0,5.0,80,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,-2830.444513000001,15.0,0.0,0.0,2021.8400000000001,30327.600000000002,15.0,0.0,78,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-05,0.0,13.0,0.0,0.0,782.6861538461538,10174.92,7.0,6.0,84,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-06,0.0,37.0,0.0,0.0,41.10729729729729,1520.9699999999998,37.0,0.0,72,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-07,1412.314654,9.0,9.0,1.0,1508.48,13576.32,9.0,0.0,75,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,0.0,31.0,0.0,0.0,323.42935483870974,10026.310000000001,23.0,8.0,79,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,449328.107544,314.0,314.0,1.0,1430.9824522292995,449328.49000000005,0.0,314.0,83,Extreme Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-02,15452.344326000002,11.0,3.0,0.2727272727272727,1400.39,15404.29,11.0,0.0,70,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-05,102460.17164,73.0,57.0,0.7808219178082192,3462.110684931507,252734.08000000002,57.0,16.0,72,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-01,0.0,6.0,0.0,0.0,1666.6133333333335,9999.68,6.0,0.0,68,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-02,69051.70619,88.0,71.0,0.8068181818181818,6537.665,575314.52,88.0,0.0,60,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-01,0.0,18.0,0.0,0.0,557.795,10040.31,18.0,0.0,20,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-02,46742.288748000006,258.0,89.0,0.3449612403100775,1333.0556976744185,343928.37,127.0,131.0,26,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-04,0.0,9.0,0.0,0.0,5555.549999999999,49999.95,9.0,0.0,15,Extreme Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-01,1659.7995640000001,19.0,13.0,0.6842105263157895,1695.0778947368424,32206.480000000003,6.0,13.0,34,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-02,16102.444634,661.0,238.0,0.3600605143721634,2456.432904689864,1623702.15,258.0,403.0,44,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-03,0.0,77.0,0.0,0.0,1769.9948051948052,136289.6,77.0,0.0,25,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-04,2242.0866669999996,99.0,65.0,0.6565656565656566,1138.8816161616162,112749.28,34.0,65.0,28,Fear
